is_spam,comment
0,thế có công nhận chỗ cần thiết rất đẹp ko =]]]
0,uu
0,Thề t quá ngáng việc thần thú hay mấy con linh thú biến thành nữ rồi biến được thành nữ thì có gì vui mừng chứ nó chỉ mang lại sự yếu đuối thôi ngày từ đầu cơ thể của nữ nhân đã không dành cho việc chiến đấu vì nó có quá nhiều bất lợi và điểm yếu. Muốn giúp đỡ chủ nhân thì sao không biến thành 1 thanh niên trưởng thành và thêm 1 bộ giáp vừa phòng vệ tốt vừa dễ di chuyển. Biến thành nữ để làm gì còn biến ra cái bộ đồ không thể hở hang hơn được nữa vì nếu hở nữa là làm đĩ được luôn rồi. Mẹ biến ra cho chủ nhân địt mình hay gì. Con nữ nào cũng mang lại rắc rối càng nhiều nữ càng nhiều phiền phức thằng dương khải này đi quá nhiều hành tinh với sống lâu vậy rồi mà không nhận ra gái đi theo mình càng đẹp với càng nhiều thì càng nguy hiểm à mấy đứa con ông cháu cha ở các tinh cầu từ tiên khác vì ganh tị với nó bởi có nhiều nữ nhân đẹp vậy quanh mới gây chuyện đấy thế mà nó vẫn thế hơn 1000 chapter rồi mà vẫn thêm gái được thì t quỳ
0,"Ngán thì nghỉ coi,.ai ép coi??"
0,Trong truyện chữ chap này con lưu viêm khỏa thân trần như nhộng mới đúng
0,Ồ h t ms bt:)))
0,Tín không có truyện xem nữa à
0,:)) thế main lại tốn sức
0,Lên truyện tranh mà vẽ vậy cho vi phạm tiêu chuẩn cộng đồng à ?
0,vậy ak hiếu kì ghê 😊😊😊 truyện tranh mà phải vẽ vậy thôi
0,Truyện chữ miêu tả ngon vs nuột hơn nữa😁
0,Mát mắt rùa(✧Д✧)
0,Bộ này ước tính ra được mấy phần truyện chữ rồi anh em
0,Chắc dc 1 phần 5 thôi ông hiện mới gần 6000k chương truyện chữ vs 3 map nx ông ơi
0,3-Jan
0,chưa đc một nửa
0,"Sau này lại biến thành loli con 7,8 tuổi . Đổi khẩu vị cho main"
0,Đã hư vương cảnh lại còn đẹp nữa thì main phải húp thoi
1,Húp lol mm . Nó là khí linh ko có da thịt thì húp ko khí ak
0,Sao k biến da bê đê 
1,Bê đê để m thông đuýt nó ak
0,Dương viêm xấu z :v
1,hồi trước ai bảo là tô nhan  bị ai phịc à sao ko thấy
1,Xạo lz thôi
0,Đừng baoh tin chúng nó toàn lừa đảo hết đấy
1,Phịch cmn . Ngoài DK thì đéo ai chym to để phịch đk tô nhan đâu
1,Toàn bọn spoiler ngáo chấp lm gì
1,Nó sủa bậy thôi chứ main éo bị ntr đâu :v
1,"Spoly xàm ấy ô ơi, tôi cx tưởng thật làm qua đọc LN xem thử có ko ai ngờ éo có"
1,May than sv ys/yone cho bố may sinh cái keo solo
1,"Ye
(Nhìn Tên)"
0,T nghi lắm à nha :))))
0,Tớ Nhớ Con Hỏa Phượng Này Lên Map Tinh Giới Mới Hóa Hình Mà ??
0,Hoá từ lúc ở tinh vực còn lên tinh giới là nhập vài linh khôi biến thành đứa nhỏ á
0,Tinh k k phải tinh giới à =))?
0,Hoá hình từ tinh vực rồi con chó . Lên tinh giới nó nhập khôi lỗi hình bé gái 8t nhé
0,sao ko đưa con vợ hai đi cùng nữa
0,"Vợ 2 với mấy người trên đại lục main cho vào quả cầu tiểu huyền giới hết mà, lúc nào cũng mang theo bên mình"
0,"Ơ bé chim,à nhầm Lưu Viêm mlem quá "
0,Diễn biến cũng hơi nhanh hơn rồi 😂
0,A khai có khai cu với lưu viêm k :))))
0,Ko nhé con chó
0,Ngon vl tiếc là sau lên tinh giới tách ra k ở chung nữa
0,Ông vẽ truyện này cũng đc phết.
0,Clmn Lưu Viêm còn đẹp hơn Tô Nhan =))))
0,"Thật luôn ấy, đù mé éo hiểu :)))), ngon thực sự"
1,Dương khai lỡ chịch con này rồi có bị lửa thiêu con cu ko
0,Sau này thành loli
0,nếu muốn thì anh khai phải dùng toàn bộ sức mạnh và luyện c**
0,Nó cũng xó lửa mà ?? Truyền thừa Kim Long của nó là Lửa
0,Á đù lại một em ghệ đít bự nữa xuất hiện
0,"đầuuuuuuuuuuuuuuuuuuuuuuu
tiênnnnnnnnnnnnnnnnnnnn"
1,Nhìn xuống dưới đi con chó ăn cức
0,Ủa mà nhớ lúc Dương Khai ra nó là con trym đực mà ta
0,Thì nó biến thân theo sở thích dương khai mà
0,Toàn bọn vú to hơn não d m mai mốt cũng bị t NTR hết
0,Ko thấy Địa Ma nữa nhỉ toạch rồi ak mn
0,Out meta r
0,ngon thế =))))
0,Đù :))) vip đấy
0,Hỏa điểu tiến hóa mega à
0,"Ủa, lưu viêm là Loli mà, hay t nhớ nhầm"
0,Khúc s lên tinh giới có cơ duyên được cơ thể linh khôi mới từ trứng nở ra thành loli
0,Lưu viêm có phải vợ bé nó ko các bro :)))
0,K sau này nó tách nhau ra vì con lưu viêm muốn lm cái j á
1,Diệt cmn bang phái này đi
0,Triệu hồi yasuo súc vật ra đây nói chuyện với bố
0,Ái chà vợ mới :))
0,sau có lạc nhau tiếp ko m.n ?
0,tiến hoá rất to và tròn:))))
0,Chuẩn xuất hiện tuyệt thế mỹ nhân. Vừa đẹp vừa sexy
0,Ai v b
0,chúc tình
0,chán vkl YS và đồng bọn đâu ra dọn cứt cho bố hay đồng bọn là 1 mình mày clone ra :)) emo 
0,bảo mẹ mày dọn tinh cho tao đi 
0,Mày đoán xem thân thế thực sự của nó 100% là: tạ thiên cẩu tự bú cu
0,2 vợ main càng ngày càng đẹp lột da thật đấy
1,sủa khá đấy chó rách
0,"Main này toàn thích chị gái lớn tuổi, gái non ko thích như Lâm Vân Nhi, Trương nhược tích, Mạc tiểu thất, Lam Huân, còn nhiều cô gái trẻ nữa ko nhớ tên. Toàn thích lớn hơn vài tuổi chục tuổi rồi hơn nghìn tuổi. Sao ko hốt luôn mấy em từng là trưởng bối như, Băng Vân, Cửu phụng, Hoa thanh ty, Biện vũ tình, Dương viêm, Xích nguỵet vv...."
1,sủa khá đúng đấy con chó hoa ăn cứt như tao cx chỉ thích chơi mẹ mày bà mày thôi còn em gái mày tao cx dí buồi vào nhé
0,Thích lái máy bay cơ =)))
0,Sao main nó ko để ấn ký lên người con Tô Nhan để tìm cho dễ nhỉ
0,Chú m cg yên tâm đi tìm đc r sau này cg đi lạc lần nx đấy
0,Ở gần mới tìm ra chứ xa cách mấy cái tinh hà thì tìm bằng niềm tin
0,Nó có học đâu mà biết
0,Ai chết thì chưa biết đâu nha
0,Hay vl
0,lòng ruột phèo phổi j văng tứ tung
0,Càn khôn ngoại là j
0,"Con đường võ đạo, phân chia càn khôn nội cùng càn khôn ngoại. Càn khôn nội, Đế Tôn tam tầng cảnh vì phong, vượt qua Đế Tôn tam tầng cảnh, thoát khỏi trói buộc càn khôn, nhảy ra thế giới bên ngoài, thể nội tự thành một phương thiên địa, không cần mượn nhờ càn khôn đại địa, cũng có thể thôi động thiên địa vĩ lực."
0,"Càn khôn có nghĩa là Thiên Địa , là nơi bị Thiên địa trối buộc, có quy tắc. Còn Càn khôn ngoài thì tự do ko có thiên địa trối buộc.
Con đường võ đạo đc chia Càn khôn nội và càn khôn ngoại, Trong càn khôn nội cảnh giới cao nhất là Đế Tôn 3 tầng đỉnh phong, khi cảnh giới vượt  Đế tôn 3 tầng đỉnh phong trên sẽ thoát khổi càn khôn trối buộc, nhảy ra ngoài càn khôn, Thể nội sẽ tự lập một phiowng Thiên Địa, ko cần mượn sức mạnh của càn khôn thiên địa cũng có thể phát huy sức mạnh Thiên địa vĩ lực."
0,"Càn khôn ngoại là bắt đầu Khai thiên cảnh, tổng cộng 9 tầng, kế tiếp là Tạo vực chủ"
0,Băng tông toàn mấy em vú to còn sệ nữa chứ
0,Bên truyện chữ là chương bn rồi các đồng dâm
0,"Hơn 5k9 chương
Chắc tầm 100 đến 200 chương nữa là end truyện"
0,Hết chiến hạm bắn laser giờ tới mắt laser hả ? :))
0,
0,Lâu rồi ko thấy khai ma hóa nhỉ hay ông tac giả quên luôn rồi
0,Ma hóa toàn thân gân cốt rồi. Nên k cần dùng nữa vì nó luôn luôn tự động dùng chứ k cần phải dùng
0,"nhớ đợt nó dung hòa 2 thuộc tính dương với âm không, từ đó là ko hóa ma nữa rồi. 2 thuốc tính trung hòa mạnh hơn"
0,Ma hóa gi trời nó dung hợp lạy với thuộc tính dương rồi còn ma hóa cái gì
0,"Hồi đọc chuyện chữ t tưởng càn thiên lôi viên là quả cầu to màu tím chứ , giờ trông hình như cư't vậy"
0,"CÀN KHÔN NỘI


— Thối Thể

— Khai Nguyên

— Khí Động

— Ly Hợp

— Chân Nguyên

— Thần Du

— Siêu Phàm

— Nhập Thánh

— Thánh Vương

— Phản Hư

— Hư Vương

— Đạo Nguyên

— Đế Tôn

— Ngụy Đế & Đại Đế

CÀN KHÔN NGOẠI

— Bán Bộ Khai Thiên

— Khai Thiên

— Tạo Vật"
0,Thanks người ae vcll vậy mà còn nhìu cảnh giới đến vậy
0,vì 2 thằng chó ăn cức mà chọc Siêu Phàm Cảnh dừa Loz
0,Goku àh
0,Đâu phải giống superman chứ
0,Truyện còn dài ko mấy bác
0,dài lắm bạn ơi
0,tu vi của Dương Khai mới chỉ mới ở Càn khôn nội (bắt đầu từ thối thể cảnh tới đại đế cảnh) vượt qua càn khôn nội là tới càn khôn ngoại (từ bán bộ khai thiên cho tới tạo vật cảnh) truyện này còn hơn 5000 chap nữa bạn
0,"CÀN KHÔN NỘI


— Thối Thể

— Khai Nguyên

— Khí Động

— Ly Hợp

— Chân Nguyên

— Thần Du

— Siêu Phàm

— Nhập Thánh

— Thánh Vương

— Phản Hư

— Hư Vương

— Đạo Nguyên

— Đế Tôn

— Ngụy Đế & Đại Đế

CÀN KHÔN NGOẠI

— Bán Bộ Khai Thiên

— Khai Thiên

— Tạo Vật"
0,Chắc đọc đến khi nào lấy vợ
0,Đụ má hơn 5000 chap 
0,tôi nghe nói Vệ phong làm nhục tô nhan ở chap nào v đọc có thấy đâu
0,Đọc lại đi thím ! Có đó ! Nó nói tô nhan là tiện tỳ hay sao á
0,đó chỉ là ý định làm nhục Tô Nhan thôi bạn nó bị đánh gãy mấy cái xương rồi đấy thôi
0,chọc ghẹo thôi bạn ơi
0,"ôi đọc tiểu thuyết rồi, éo có đâu :v
Vệ phong gặp tô nhan 2 lần. lần đầu là thấy tô nhan đẹp đòi trêu ghẹo, bị dần cho nhừ tử rồi trốn về tông môn.
lần 2 là lần này, mà đây là lần có main sóng vai bên cạnh thì bạn tự biết kết quả chứ :v
bọn nói ""làm nhục"" tô nhan thực chất là hiểu lầm câu nói của bà Lạc Lê với main  ở chap 1409 kìa :v
ý nói là vì thằng vp nó bức bách, sỉ nhục tô nhan các kiểu ấy chứ k phải rape đâu.

thằng vệ phong tuổi loz mà đòi rape đc tô nhan, trừ khi nó dựa vào sức mạnh của cả tông môn nó bắt về phế hết tu vi tô nhan thì may ra có cửa. mà âm mưu đó bị main phá cho tơi bời ngay chap 1408"
0,Chỉ nói thôi đã làm gì đến tô nhan đâu
0,Chỉ nói thôi Main chém chết mẹ r:-)))9
0,có cc mày nghe thằng óc nào spoil ngu thế
0,bị Tô Nhan đập gãy mấy cái xương rồi mà nhỉ cái thằng mà đòi lấy Tô Nhan ấy rồi bị anh Khai giết luôn
0,"Làm nhục kiểu chửi tô nhan, nhục mạ về động khẩu thôi, chưa thể làm đc gì đã bị tô nhan đánh cho gãi mấy cái xương rồi"
0,Khai said các ngươi mạnh đấy nhưng xin lỗi mày có thấy ai sau lưng tao ko tác giả đấy hahaa
0,Đm mấy cảnh đánh nhau trông phèn vl
0,Vệ phong làm nhục tô nhan??????????
0,ở đâu ra v
0,Ko có
1,Truyện đang rush :)) có pha NTR đó thì làm sao nhanh đc
0,Chap 1409 ạ
1,Làm nhục cái con cặc j địt thì nói địt làm cái đmm à con chó ăn cức
0,"chắc nói Tô Nhan bị trêu ghẹo, mà nó vừa tính trêu thì bị con Tô Nhan đập cho sưng mồm trốn về tông môn ăn vạ với cha để bức bách Tô Nhan đấy."
0,Nó gọi tô là tiện tỳ ý chứ làm nhục gì đâu
0,"Tính ra vợ main toàn là thể chất đặc biệt nhỉ, Hạ Ngưng Thường là Dược linh thánh thể, Tô Nhan là Băng thanh ngọc thể, Phiến Khinh La là Độc quả phụ =)))) Còn k phải thể chất đặc biệt main éo lấy làm vợ"
0,Cơ dao ko có ngọc như mộng ma tộc cũng đâu có
0,Chúc tình nữa long tộc
0,Người thích main cũng nhiều phết chứ đùa từ đại lục tới ngoài càn khôn chắc mấy chục đứa
0,ê ê hình như tác giả vẽ pha bắn lazer của anh tím lệch rồi.rõ ràng pic trước còn bắn từ mắt mà chap sau bắn từ chân mày là sao???
0,Đã gọi là diệt thế thì làm beep gì yếu đc.
0,Cũng có cấp độ chứ
0,Hay quá 
0,Lưu viêm chim lửa hóa thành người
0,"Lâm vân nhi ôm Dương khai ko phải là người quên lâu năm ko gặp đơn giản vậy đâu, sao ko thấy nó ôm đàn ông khác , cả sư phụ nó cũng đâu có thân mật như vậy, chắc có chút thích main ấy"
0,"Vận nhi xem dương khai như ca ca thui. Sau này gặp dương viêm đưa vận nhi đi , sự phụ vận nhi là đại đế mạnh nhất map kế, main lên map kế quậy banh nóc, vận nhi cũng quậy rồi gặp lại..."
0,Qua máp này mà diêt thê ma nhãn vẩn gánh dc team à...
0,diệt thế ma nhãn của đại ma hoàng ma đại ma hoàng là boss cuối của map trên map này nhá
0,"Cây kiếm cùi của bà nội khai tông lập phái băng tông, mà tô nhân lấy lên sau này cũng có tác dụng đấy :))
Kiểu như đồ của mấy Lão Nhi Bất Tử, Thị Vi Tặc! (Già Mà Không Chết Là Kẻ Tinh Quái / Giặc), để lại thì đều có sức mạnh 1 cách vi diệu, mạnh hơn mấy món thời sau"
1,vẫn gánh đc lồn mẹ mày nhé con chó ăn cứt 
0,"Nói đúng là diệt thế ma nhãn,ôn thần liên với thất diệu bảo quang cộng lại mới có tác dụng thôi chứ diệt thể ma nhãn chỉ mới cấp tháng vương cảnh thôi nhưng đối vó với phản hư cảnh v ok"
0,Ủa bạn cái chiêu của DK và TN hồi ở map 1 đến cả lạc hải còn bất ngờ mà
1,vệ phong làm nhục tô nhan?? wtf tô nhan bị địt rồi à ?? đkm NTR nặng vl
0,Bị lag chứ tô nhan làm j bị làm nhục
1,Ntr mả cụ mày à Thứ hạ đẳng tinh trùng khuyết tật thiểu năng ngôn ngữ đầu buồi rẻ rách như mày đéo có quyền ẳng ở đây con chó rách 😏😏😏Rách 5 triệu 😏😏😏
1,Bú đồ nhiều quâ à 🤣
0,làm j có
1,đẻ 2 lứa rồi thk ngu
0,Vừa chơi đá à thằng điên kia
0,đọc chap mấy v cha
0,Tác hại của việc đập truyện khi đang đọc đá!
0,Cho em hỏi: sao cái băng tông không thả con tô nhan đi?
1,Thả cái lồn mẹ mày đọc lướt à thằng thiểu năng
0,Vì đám đó trông cậy vào tô nhan có thể khiến tông môn thêm mạnh!
0,Vì tô nhan có thể chất là băng tinh ngọc thể người trong băng tâm cóc mong có thể bồi dưỡng tô nhan để tô nhan sao này có thể chấn hưng lại băng tâm cóc bởi vậy đâu có muốn tha cho tô nhan cho nên xém bị dk diệt môn mẹ nó rồi
1,ae cứ kệ tk ys gank team đi chắc nó bị thiểu năng hoặc ko có ba mẹ nên thiếu thốn tình cảm nên em nó mới hành xử như thế 
1,Sủa chuẩn rồi đấy con chó ăn cức
1,sủa khá chuẩn đấy con chó hoang ăn cứt
0,2 đứa vợ đánh nhau :)))
1,Cái lz má đạo thập vĩ à ? :))
0,:>>> cười vl
0,đmm wibu vừa thôi con chó ăn cứt
0,thập vĩ ko đuôi
0,"Dm băng vân trong truyện chữ miêu tã có nét của Tô Nhan, mà truyện tranh nó vẽ t tưởng Thu Ức Mộng ko đó chứ"
0,"Truyện chữ mô tả chi tiết,truyện tranh copy khuôn mặt,đổi kiểu tóc,quần áo vv là ra nhân vật mới clm!"
0,Ko phải có nét giống mà là khí chất ko nghiễm bụi trần tinh khiết như băng giống nhau thôi mà tô nhan có thể chất là băng tinh ngọc thể cho nên tạo cảm giác như ko nghiễm bụi trần tinh khiết như ngọc lạnh như băng còn băng vân thì tu vi cao (đế tôn tầng 3) vẫn còn xử nữ nên cũng như tô nhan vậy thôi
